invoice_id,customer_id,customer_name,invoice_date,due_date,invoice_amount,tax_amount,total_amount,paid_amount,balance_amount,payment_status,payment_date,payment_terms,currency,sales_rep_id,sales_rep_name,reference_number,tax_type
INV0002446,CUST000245,HDFC Software Limited,2025-04-14,2025-05-29,54975.33,2748.77,57724.10,0.00,57724.10,Unpaid,,Net 45,INR,REP000046,Rahul Joshi,PO-297104,GST5
INV0002447,CUST000245,HDFC Software Limited,2025-03-16,2025-04-30,65099.40,3254.97,68354.37,0.00,68354.37,Unpaid,,Net 45,INR,REP000031,Priya Mishra,PO-628566,GST5
INV0002451,CUST000246,Wipro Software Limited,2025-04-01,2025-04-16,86708.29,10404.99,97113.28,97113.28,0.00,Paid,2025-04-13,Net 15,INR,REP000014,Rani Gupta,PO-117971,GST12
INV0002452,CUST000246,Wipro Software Limited,2024-11-15,2024-11-30,88347.99,15902.64,104250.63,0.00,104250.63,Overdue,,Net 15,INR,REP000019,Shalini Gupta,PO-510777,GST18
INV0002453,CUST000246,Wipro Software Limited,2025-01-17,2025-02-01,59913.57,10784.44,70698.01,0.00,70698.01,Overdue,,Net 15,INR,REP000027,Sanjay Mishra,PO-778620,GST18
INV0002454,CUST000246,Wipro Software Limited,2025-03-29,2025-04-13,95247.12,4762.36,100009.48,100009.48,0.00,Paid,2025-04-05,Net 15,INR,REP000024,Sunil Mishra,PO-801986,GST5
INV0002455,CUST000246,Wipro Software Limited,2024-12-25,2025-01-09,74946.60,3747.33,78693.93,0.00,78693.93,Overdue,,Net 15,INR,REP000016,Anita Gupta,PO-794943,GST5
INV0002456,CUST000246,Wipro Software Limited,2025-02-12,2025-02-27,63103.55,11358.64,74462.19,0.00,74462.19,Overdue,,Net 15,INR,REP000031,Priya Mishra,PO-631407,GST18
INV0002457,CUST000246,Wipro Software Limited,2025-02-05,2025-02-20,69163.21,12449.38,81612.59,81612.59,0.00,Paid,2025-03-23,Net 15,INR,REP000032,Neha Mishra,PO-579352,GST18
INV0002458,CUST000246,Wipro Software Limited,2024-12-21,2025-01-05,71850.71,8622.09,80472.80,80472.80,0.00,Paid,2025-01-22,Net 15,INR,REP000049,Rajesh Joshi,PO-909396,GST12
INV0002461,CUST000247,Mahindra Software Limited,2025-02-26,2025-03-13,260733.38,31288.01,292021.39,0.00,292021.39,Overdue,,Net 15,INR,REP000041,Raj Joshi,PO-530172,GST12
INV0002462,CUST000247,Mahindra Software Limited,2025-03-22,2025-04-06,407208.04,20360.40,427568.44,427568.44,0.00,Paid,2025-03-29,Net 15,INR,REP000025,Anil Mishra,PO-174591,GST5
INV0002463,CUST000247,Mahindra Software Limited,2024-11-04,2024-11-19,260541.25,46897.42,307438.67,307438.67,0.00,Paid,2025-03-04,Net 15,INR,REP000039,Shalini Mishra,PO-723181,GST18
INV0002464,CUST000247,Mahindra Software Limited,2025-01-03,2025-01-18,138990.06,25018.21,164008.27,164008.27,0.00,Paid,2025-03-04,Net 15,INR,REP000032,Neha Mishra,PO-632190,GST18
INV0002465,CUST000247,Mahindra Software Limited,2025-04-04,2025-04-19,55186.70,6622.40,61809.10,0.00,61809.10,Unpaid,,Net 15,INR,REP000001,Raj Gupta,PO-256387,GST12
INV0002466,CUST000247,Mahindra Software Limited,2024-12-22,2025-01-06,295136.06,14756.80,309892.86,309892.86,0.00,Paid,2025-04-05,Net 15,INR,REP000015,Sunita Gupta,PO-999094,GST5
INV0002467,CUST000247,Mahindra Software Limited,2024-11-13,2024-11-28,436289.42,78532.10,514821.52,514821.52,0.00,Paid,2025-04-13,Net 15,INR,REP000035,Sunita Mishra,PO-129679,GST18
INV0002471,CUST000248,Birla Software Limited,2025-03-05,2025-03-20,1892013.63,227041.64,2119055.27,2119055.27,0.00,Paid,2025-04-17,Net 15,INR,REP000039,Shalini Mishra,PO-771389,GST12
INV0002472,CUST000248,Birla Software Limited,2024-12-09,2024-12-24,1951272.74,351229.09,2302501.83,2302501.83,0.00,Paid,2025-04-08,Net 15,INR,REP000013,Pooja Gupta,PO-673521,GST18
INV0002473,CUST000248,Birla Software Limited,2024-12-26,2025-01-10,900337.80,252094.58,1152432.38,1152432.38,0.00,Paid,2025-02-26,Net 15,INR,REP000025,Anil Mishra,PO-972060,GST28
INV0002474,CUST000248,Birla Software Limited,2025-01-15,2025-01-30,465752.41,83835.43,549587.84,549587.84,0.00,Paid,2025-02-23,Net 15,INR,REP000018,Kavita Gupta,PO-976715,GST18
INV0002475,CUST000248,Birla Software Limited,2025-01-29,2025-02-13,1443632.32,72181.62,1515813.94,1515813.94,0.00,Paid,2025-04-05,Net 15,INR,REP000022,Amit Mishra,PO-344618,GST5
INV0002476,CUST000248,Birla Software Limited,2024-12-01,2024-12-16,681232.94,122621.93,803854.87,803854.87,0.00,Paid,2025-01-03,Net 15,INR,REP000028,Rakesh Mishra,PO-572997,GST18
INV0002477,CUST000248,Birla Software Limited,2024-11-03,2024-11-18,1411806.79,254125.22,1665932.01,1665932.01,0.00,Paid,2024-12-01,Net 15,INR,REP000037,Meena Mishra,PO-989653,GST18
INV0002481,CUST000249,Adani Software Limited,2025-03-28,2025-05-27,145297.80,26153.60,171451.40,0.00,171451.40,Unpaid,,Net 60,INR,REP000030,Ashok Mishra,PO-623855,GST18
INV0002482,CUST000249,Adani Software Limited,2025-02-25,2025-04-26,193402.67,34812.48,228215.15,0.00,228215.15,Unpaid,,Net 60,INR,REP000019,Shalini Gupta,PO-505018,GST18
INV0002483,CUST000249,Adani Software Limited,2025-04-04,2025-06-03,326545.95,91432.87,417978.82,0.00,417978.82,Unpaid,,Net 60,INR,REP000036,Anita Mishra,PO-274253,GST28
INV0002484,CUST000249,Adani Software Limited,2024-12-10,2025-02-08,114849.01,20672.82,135521.83,135521.83,0.00,Paid,2024-12-17,Net 60,INR,REP000038,Kavita Mishra,PO-211020,GST18
INV0002485,CUST000249,Adani Software Limited,2025-03-30,2025-05-29,352036.82,63366.63,415403.45,0.00,415403.45,Unpaid,,Net 60,INR,REP000046,Rahul Joshi,PO-713030,GST18
INV0002486,CUST000249,Adani Software Limited,2024-11-03,2025-01-02,83241.62,4162.08,87403.70,87403.70,0.00,Paid,2025-02-26,Net 60,INR,REP000018,Kavita Gupta,PO-884864,GST5
INV0002487,CUST000249,Adani Software Limited,2024-12-12,2025-02-10,167997.08,8399.85,176396.93,176396.93,0.00,Paid,2025-02-01,Net 60,INR,REP000048,Rakesh Joshi,PO-388986,GST5
INV0002491,CUST000250,JSW Software Limited,2025-04-17,2025-05-17,46633.38,5596.01,52229.39,0.00,52229.39,Unpaid,,Net 30,INR,REP000014,Rani Gupta,PO-550059,GST12
INV0002492,CUST000250,JSW Software Limited,2025-03-10,2025-04-09,90739.30,16333.07,107072.37,107072.37,0.00,Paid,2025-03-27,Net 30,INR,REP000013,Pooja Gupta,PO-339403,GST18
INV0002493,CUST000250,JSW Software Limited,2024-12-04,2025-01-03,94767.73,17058.19,111825.92,111825.92,0.00,Paid,2025-04-14,Net 30,INR,REP000031,Priya Mishra,PO-682631,GST18
INV0002494,CUST000250,JSW Software Limited,2024-12-21,2025-01-20,75564.65,13601.64,89166.29,89166.29,0.00,Paid,2025-01-03,Net 30,INR,REP000030,Ashok Mishra,PO-247660,GST18
INV0002495,CUST000250,JSW Software Limited,2024-11-21,2024-12-21,34177.02,6151.86,40328.88,0.00,40328.88,Overdue,,Net 30,INR,REP000039,Shalini Mishra,PO-371571,GST18
INV0002496,CUST000250,JSW Software Limited,2025-01-02,2025-02-01,87493.55,10499.23,97992.78,0.00,97992.78,Overdue,,Net 30,INR,REP000007,Sanjay Gupta,PO-207550,GST12
INV0002497,CUST000250,JSW Software Limited,2025-03-09,2025-04-08,53536.27,2676.81,56213.08,0.00,56213.08,Overdue,,Net 30,INR,REP000046,Rahul Joshi,PO-292713,GST5
INV0002501,CUST000251,Godrej Software Limited,2025-01-20,2025-03-06,265615.07,74372.22,339987.29,0.00,339987.29,Overdue,,Net 45,INR,REP000014,Rani Gupta,PO-939534,GST28
INV0002502,CUST000251,Godrej Software Limited,2025-02-01,2025-03-18,349167.06,62850.07,412017.13,412017.13,0.00,Paid,2025-03-08,Net 45,INR,REP000026,Rahul Mishra,PO-424552,GST18
INV0002503,CUST000251,Godrej Software Limited,2024-10-23,2024-12-07,66356.79,18579.90,84936.69,84936.69,0.00,Paid,2025-03-30,Net 45,INR,REP000017,Meena Gupta,PO-799431,GST28
INV0002504,CUST000251,Godrej Software Limited,2025-01-21,2025-03-07,205666.22,24679.95,230346.17,230346.17,0.00,Paid,2025-03-17,Net 45,INR,REP000030,Ashok Mishra,PO-394326,GST12
INV0002505,CUST000251,Godrej Software Limited,2025-01-07,2025-02-21,250285.23,30034.23,280319.46,0.00,280319.46,Overdue,,Net 45,INR,REP000037,Meena Mishra,PO-120353,GST12
INV0002506,CUST000251,Godrej Software Limited,2025-04-02,2025-05-17,155264.44,7763.22,163027.66,0.00,163027.66,Unpaid,,Net 45,INR,REP000020,Geeta Gupta,PO-982628,GST5
INV0002507,CUST000251,Godrej Software Limited,2024-11-11,2024-12-26,90872.97,4543.65,95416.62,95416.62,0.00,Paid,2025-03-01,Net 45,INR,REP000030,Ashok Mishra,PO-182280,GST5
INV0002511,CUST000252,L&T Software Limited,2025-02-26,2025-03-13,987005.03,118440.60,1105445.63,1105445.63,0.00,Paid,2025-03-07,Net 15,INR,REP000019,Shalini Gupta,PO-634348,GST12
INV0002512,CUST000252,L&T Software Limited,2025-01-14,2025-01-29,1771469.20,318864.46,2090333.66,2090333.66,0.00,Paid,2025-01-26,Net 15,INR,REP000006,Rahul Gupta,PO-729506,GST18
INV0002513,CUST000252,L&T Software Limited,2025-03-03,2025-03-18,247928.76,12396.44,260325.20,260325.20,0.00,Paid,2025-03-28,Net 15,INR,REP000025,Anil Mishra,PO-172740,GST5
INV0002514,CUST000252,L&T Software Limited,2024-11-02,2024-11-17,882681.26,158882.63,1041563.89,1041563.89,0.00,Paid,2025-04-13,Net 15,INR,REP000040,Geeta Mishra,PO-295698,GST18
INV0002515,CUST000252,L&T Software Limited,2025-02-02,2025-02-17,626639.42,31331.97,657971.39,657971.39,0.00,Paid,2025-04-05,Net 15,INR,REP000031,Priya Mishra,PO-438839,GST5
INV0002516,CUST000252,L&T Software Limited,2025-03-20,2025-04-04,1298808.41,64940.42,1363748.83,1363748.83,0.00,Paid,2025-04-10,Net 15,INR,REP000047,Sanjay Joshi,PO-559729,GST5
INV0002517,CUST000252,L&T Software Limited,2025-02-12,2025-02-27,1994266.75,358968.02,2353234.77,2353234.77,0.00,Paid,2025-03-15,Net 15,INR,REP000026,Rahul Mishra,PO-341953,GST18
INV0002521,CUST000253,ICICI Software Limited,2024-12-30,2025-01-14,88639.94,10636.79,99276.73,99276.73,0.00,Paid,2025-03-23,Net 15,INR,REP000050,Ashok Joshi,PO-148446,GST12
INV0002522,CUST000253,ICICI Software Limited,2025-03-18,2025-04-02,48457.41,8722.33,57179.74,0.00,57179.74,Overdue,,Net 15,INR,REP000004,Sunil Gupta,PO-703934,GST18
INV0002523,CUST000253,ICICI Software Limited,2025-04-02,2025-04-17,88236.56,24706.24,112942.80,112942.80,0.00,Paid,2025-04-13,Net 15,INR,REP000046,Rahul Joshi,PO-289809,GST28
INV0002524,CUST000253,ICICI Software Limited,2025-02-04,2025-02-19,49166.86,8850.03,58016.89,58016.89,0.00,Paid,2025-04-12,Net 15,INR,REP000047,Sanjay Joshi,PO-997253,GST18
INV0002531,CUST000254,SBI Software Limited,2025-01-30,2025-03-31,465800.99,23290.05,489091.04,0.00,489091.04,Overdue,,Net 60,INR,REP000039,Shalini Mishra,PO-868101,GST5
INV0002532,CUST000254,SBI Software Limited,2024-12-27,2025-02-25,328962.41,59213.23,388175.64,0.00,388175.64,Overdue,,Net 60,INR,REP000002,Amit Gupta,PO-231756,GST18
INV0002533,CUST000254,SBI Software Limited,2024-12-17,2025-02-15,378412.23,105955.42,484367.65,484367.65,0.00,Paid,2024-12-27,Net 60,INR,REP000027,Sanjay Mishra,PO-786912,GST28
INV0002534,CUST000254,SBI Software Limited,2024-12-16,2025-02-14,342548.78,61658.78,404207.56,404207.56,0.00,Paid,2025-02-08,Net 60,INR,REP000025,Anil Mishra,PO-216665,GST18
INV0002535,CUST000254,SBI Software Limited,2024-11-22,2025-01-21,423412.30,21170.62,444582.91,444582.91,0.00,Paid,2025-03-19,Net 60,INR,REP000045,Anil Joshi,PO-287488,GST5
INV0002541,CUST000255,TCS Software Limited,2024-11-18,2024-12-03,26121.00,3134.52,29255.52,0.00,29255.52,Overdue,,Net 15,INR,REP000015,Sunita Gupta,PO-182289,GST12
INV0002542,CUST000255,TCS Software Limited,2025-01-24,2025-02-08,34879.19,9766.17,44645.36,44645.36,0.00,Paid,2025-03-15,Net 15,INR,REP000042,Amit Joshi,PO-631727,GST28
INV0002543,CUST000255,TCS Software Limited,2025-04-06,2025-04-21,21217.59,2546.11,23763.70,0.00,23763.70,Unpaid,,Net 15,INR,REP000016,Anita Gupta,PO-449290,GST12
INV0002544,CUST000255,TCS Software Limited,2025-01-14,2025-01-29,78953.43,14211.62,93165.05,93165.05,0.00,Paid,2025-01-24,Net 15,INR,REP000003,Vijay Gupta,PO-615192,GST18
INV0002545,CUST000255,TCS Software Limited,2024-11-07,2024-11-22,20551.31,2466.16,23017.47,23017.47,0.00,Paid,2025-01-21,Net 15,INR,REP000017,Meena Gupta,PO-769783,GST12
INV0002551,CUST000256,Bajaj Software Limited,2025-02-15,2025-03-02,57071.28,10272.83,67344.11,0.00,67344.11,Overdue,,Net 15,INR,REP000010,Ashok Gupta,PO-917793,GST18
INV0002552,CUST000256,Bajaj Software Limited,2025-02-19,2025-03-06,26253.61,3150.43,29404.04,0.00,29404.04,Overdue,,Net 15,INR,REP000012,Neha Gupta,PO-999536,GST12
INV0002553,CUST000256,Bajaj Software Limited,2024-10-21,2024-11-05,91631.82,25656.91,117288.73,0.00,117288.73,Overdue,,Net 15,INR,REP000023,Vijay Mishra,PO-171189,GST28
INV0002554,CUST000256,Bajaj Software Limited,2025-03-14,2025-03-29,89707.47,16147.34,105854.81,105854.81,0.00,Paid,2025-03-31,Net 15,INR,REP000012,Neha Gupta,PO-638402,GST18
INV0002555,CUST000256,Bajaj Software Limited,2025-03-12,2025-03-27,77704.20,21757.18,99461.38,99461.38,0.00,Paid,2025-04-12,Net 15,INR,REP000012,Neha Gupta,PO-838761,GST28
INV0002556,CUST000256,Bajaj Software Limited,2025-02-13,2025-02-28,80003.00,9600.36,89603.36,0.00,89603.36,Overdue,,Net 15,INR,REP000027,Sanjay Mishra,PO-725969,GST12
INV0002557,CUST000256,Bajaj Software Limited,2025-01-26,2025-02-10,85997.00,15479.46,101476.46,0.00,101476.46,Overdue,,Net 15,INR,REP000049,Rajesh Joshi,PO-102824,GST18
INV0002561,CUST000257,HCL Software Limited,2024-11-14,2024-12-14,1854974.70,333895.45,2188870.15,2188870.15,0.00,Paid,2025-02-12,Net 30,INR,REP000024,Sunil Mishra,PO-733984,GST18
INV0002562,CUST000257,HCL Software Limited,2025-02-20,2025-03-22,1863485.78,335427.44,2198913.22,0.00,2198913.22,Overdue,,Net 30,INR,REP000033,Pooja Mishra,PO-303738,GST18
INV0002563,CUST000257,HCL Software Limited,2024-11-23,2024-12-23,1549216.83,77460.84,1626677.67,1626677.67,0.00,Paid,2024-12-23,Net 30,INR,REP000002,Amit Gupta,PO-634582,GST5
INV0002564,CUST000257,HCL Software Limited,2024-12-02,2025-01-01,2315298.95,115764.95,2431063.90,2431063.90,0.00,Paid,2025-01-04,Net 30,INR,REP000008,Rakesh Gupta,PO-785162,GST5
INV0002565,CUST000257,HCL Software Limited,2024-12-19,2025-01-18,2285460.99,411382.98,2696843.97,2696843.97,0.00,Paid,2025-04-09,Net 30,INR,REP000015,Sunita Gupta,PO-205759,GST18
INV0002566,CUST000257,HCL Software Limited,2025-01-22,2025-02-21,2870937.91,344512.55,3215450.46,3215450.46,0.00,Paid,2025-04-03,Net 30,INR,REP000020,Geeta Gupta,PO-710988,GST12
INV0002571,CUST000258,Hindustan Software Limited,2025-03-06,2025-05-05,456412.91,22820.65,479233.56,479233.56,0.00,Paid,2025-04-29,Net 60,INR,REP000004,Sunil Gupta,PO-799136,GST5
INV0002572,CUST000258,Hindustan Software Limited,2024-12-26,2025-02-24,213954.64,10697.73,224652.37,224652.37,0.00,Paid,2025-01-02,Net 60,INR,REP000001,Raj Gupta,PO-654595,GST5
INV0002573,CUST000258,Hindustan Software Limited,2025-01-05,2025-03-06,291217.85,14560.89,305778.74,305778.74,0.00,Paid,2025-03-13,Net 60,INR,REP000026,Rahul Mishra,PO-563367,GST5
INV0002574,CUST000258,Hindustan Software Limited,2024-11-23,2025-01-22,293178.32,82089.93,375268.25,0.00,375268.25,Overdue,,Net 60,INR,REP000005,Anil Gupta,PO-655744,GST28
INV0002575,CUST000258,Hindustan Software Limited,2025-02-26,2025-04-27,427594.09,76966.94,504561.03,0.00,504561.03,Unpaid,,Net 60,INR,REP000021,Raj Mishra,PO-310048,GST18
INV0002576,CUST000258,Hindustan Software Limited,2024-11-10,2025-01-09,418262.20,20913.11,439175.31,439175.31,0.00,Paid,2024-12-01,Net 60,INR,REP000011,Priya Gupta,PO-618403,GST5
INV0002581,CUST000259,Indian Software Limited,2025-03-31,2025-04-15,390464.95,19523.25,409988.20,409988.20,0.00,Paid,2025-04-07,Net 15,INR,REP000022,Amit Mishra,PO-694193,GST5
INV0002582,CUST000259,Indian Software Limited,2025-02-28,2025-03-15,473554.48,23677.72,497232.20,497232.20,0.00,Paid,2025-04-03,Net 15,INR,REP000021,Raj Mishra,PO-862673,GST5
INV0002583,CUST000259,Indian Software Limited,2024-10-24,2024-11-08,149884.96,26979.29,176864.25,176864.25,0.00,Paid,2025-02-26,Net 15,INR,REP000019,Shalini Gupta,PO-429158,GST18
INV0002591,CUST000260,Tech Software Limited,2024-12-02,2024-12-17,68890.13,3444.51,72334.64,0.00,72334.64,Overdue,,Net 15,INR,REP000046,Rahul Joshi,PO-703847,GST5
INV0002592,CUST000260,Tech Software Limited,2025-02-11,2025-02-26,30130.57,1506.53,31637.10,31637.10,0.00,Paid,2025-04-09,Net 15,INR,REP000037,Meena Mishra,PO-359342,GST5
INV0002593,CUST000260,Tech Software Limited,2025-02-01,2025-02-16,54231.96,6507.84,60739.80,60739.80,0.00,Paid,2025-04-09,Net 15,INR,REP000019,Shalini Gupta,PO-976728,GST12
INV0002594,CUST000260,Tech Software Limited,2025-03-25,2025-04-09,56506.55,2825.33,59331.88,59331.88,0.00,Paid,2025-04-11,Net 15,INR,REP000004,Sunil Gupta,PO-592247,GST5
INV0002595,CUST000260,Tech Software Limited,2025-02-09,2025-02-24,46146.37,5537.56,51683.93,51683.93,0.00,Paid,2025-04-13,Net 15,INR,REP000045,Anil Joshi,PO-990081,GST12
INV0002596,CUST000260,Tech Software Limited,2025-02-16,2025-03-03,43300.13,5196.02,48496.15,48496.15,0.00,Paid,2025-02-27,Net 15,INR,REP000015,Sunita Gupta,PO-676421,GST12
INV0002597,CUST000260,Tech Software Limited,2024-11-21,2024-12-06,81204.60,9744.55,90949.15,90949.15,0.00,Paid,2025-02-02,Net 15,INR,REP000024,Sunil Mishra,PO-885532,GST12
INV0002598,CUST000260,Tech Software Limited,2025-01-13,2025-01-28,84375.04,4218.75,88593.79,88593.79,0.00,Paid,2025-04-04,Net 15,INR,REP000017,Meena Gupta,PO-857174,GST5
INV0002601,CUST000261,Tata Hardware Limited,2025-01-29,2025-02-28,89756.17,25131.73,114887.90,114887.90,0.00,Paid,2025-04-08,Net 30,INR,REP000003,Vijay Gupta,PO-725702,GST28
INV0002602,CUST000261,Tata Hardware Limited,2024-11-06,2024-12-06,94902.86,11388.34,106291.20,0.00,106291.20,Overdue,,Net 30,INR,REP000023,Vijay Mishra,PO-103092,GST12
INV0002603,CUST000261,Tata Hardware Limited,2025-02-28,2025-03-30,43389.55,7810.12,51199.67,51199.67,0.00,Paid,2025-04-14,Net 30,INR,REP000036,Anita Mishra,PO-111113,GST18
INV0002604,CUST000261,Tata Hardware Limited,2025-01-15,2025-02-14,20088.83,1004.44,21093.27,21093.27,0.00,Paid,2025-03-20,Net 30,INR,REP000034,Rani Mishra,PO-210602,GST5
INV0002605,CUST000261,Tata Hardware Limited,2024-10-27,2024-11-26,96580.37,17384.47,113964.84,113964.84,0.00,Paid,2025-02-18,Net 30,INR,REP000042,Amit Joshi,PO-968387,GST18
INV0002606,CUST000261,Tata Hardware Limited,2024-11-19,2024-12-19,16511.28,825.56,17336.84,0.00,17336.84,Overdue,,Net 30,INR,REP000017,Meena Gupta,PO-610524,GST5
INV0002611,CUST000262,Reliance Hardware Limited,2024-10-24,2024-11-23,50174.96,6021.00,56195.96,56195.96,0.00,Paid,2024-12-12,Net 30,INR,REP000020,Geeta Gupta,PO-635712,GST12
INV0002612,CUST000262,Reliance Hardware Limited,2025-03-08,2025-04-07,163056.89,29350.24,192407.13,192407.13,0.00,Paid,2025-04-03,Net 30,INR,REP000012,Neha Gupta,PO-144165,GST18
INV0002613,CUST000262,Reliance Hardware Limited,2025-04-08,2025-05-08,296075.22,35529.03,331604.25,0.00,331604.25,Unpaid,,Net 30,INR,REP000003,Vijay Gupta,PO-303467,GST12
INV0002614,CUST000262,Reliance Hardware Limited,2024-11-12,2024-12-12,248454.86,29814.58,278269.44,278269.44,0.00,Paid,2025-04-16,Net 30,INR,REP000022,Amit Mishra,PO-275759,GST12
INV0002615,CUST000262,Reliance Hardware Limited,2024-11-09,2024-12-09,471413.78,56569.65,527983.43,527983.43,0.00,Paid,2024-12-26,Net 30,INR,REP000007,Sanjay Gupta,PO-487984,GST12
INV0002621,CUST000263,Infosys Hardware Limited,2024-12-19,2025-01-03,1582858.33,189943.00,1772801.33,1772801.33,0.00,Paid,2025-03-30,Net 15,INR,REP000027,Sanjay Mishra,PO-194218,GST12
INV0002622,CUST000263,Infosys Hardware Limited,2025-04-09,2025-04-24,1742753.73,313695.67,2056449.40,1187278.23,869171.17,Partial,2025-04-11,Net 15,INR,REP000034,Rani Mishra,PO-362618,GST18
INV0002623,CUST000263,Infosys Hardware Limited,2024-12-28,2025-01-12,1893608.60,94680.43,1988289.03,1988289.03,0.00,Paid,2025-01-28,Net 15,INR,REP000015,Sunita Gupta,PO-345804,GST5
INV0002624,CUST000263,Infosys Hardware Limited,2024-12-07,2024-12-22,1180733.45,330605.37,1511338.82,1511338.82,0.00,Paid,2025-01-06,Net 15,INR,REP000004,Sunil Gupta,PO-521411,GST28
INV0002625,CUST000263,Infosys Hardware Limited,2025-02-08,2025-02-23,1661915.37,465336.30,2127251.67,0.00,2127251.67,Overdue,,Net 15,INR,REP000039,Shalini Mishra,PO-847923,GST28
INV0002631,CUST000264,Bharti Hardware Limited,2025-03-22,2025-04-21,137522.53,24754.06,162276.59,0.00,162276.59,Unpaid,,Net 30,INR,REP000008,Rakesh Gupta,PO-571822,GST18
INV0002632,CUST000264,Bharti Hardware Limited,2024-12-13,2025-01-12,401982.51,48237.90,450220.41,450220.41,0.00,Paid,2025-02-05,Net 30,INR,REP000044,Sunil Joshi,PO-147712,GST12
INV0002633,CUST000264,Bharti Hardware Limited,2025-03-09,2025-04-08,101915.32,18344.76,120260.08,120260.08,0.00,Paid,2025-03-30,Net 30,INR,REP000001,Raj Gupta,PO-745755,GST18
INV0002634,CUST000264,Bharti Hardware Limited,2024-10-27,2024-11-26,141660.95,16999.31,158660.26,158660.26,0.00,Paid,2024-12-08,Net 30,INR,REP000011,Priya Gupta,PO-846263,GST12
INV0002641,CUST000265,HDFC Hardware Limited,2025-01-02,2025-01-09,63142.71,17679.96,80822.67,80822.67,0.00,Paid,2025-04-01,Net 7,INR,REP000008,Rakesh Gupta,PO-590883,GST28
INV0002642,CUST000265,HDFC Hardware Limited,2024-12-19,2024-12-26,84828.48,10179.42,95007.90,95007.90,0.00,Paid,2025-03-25,Net 7,INR,REP000033,Pooja Mishra,PO-609435,GST12
INV0002643,CUST000265,HDFC Hardware Limited,2025-01-28,2025-02-04,76649.25,3832.46,80481.71,80481.71,0.00,Paid,2025-02-11,Net 7,INR,REP000007,Sanjay Gupta,PO-862458,GST5
INV0002644,CUST000265,HDFC Hardware Limited,2024-12-25,2025-01-01,70940.39,12769.27,83709.66,0.00,83709.66,Overdue,,Net 7,INR,REP000019,Shalini Gupta,PO-493217,GST18
INV0002651,CUST000266,Wipro Hardware Limited,2024-12-28,2025-01-27,27666.16,3319.94,30986.10,30986.10,0.00,Paid,2025-03-12,Net 30,INR,REP000011,Priya Gupta,PO-800256,GST12
INV0002652,CUST000266,Wipro Hardware Limited,2025-02-14,2025-03-16,93908.34,11269.00,105177.34,105177.34,0.00,Paid,2025-03-14,Net 30,INR,REP000048,Rakesh Joshi,PO-374703,GST12
INV0002653,CUST000266,Wipro Hardware Limited,2025-02-25,2025-03-27,55609.20,2780.46,58389.66,0.00,58389.66,Overdue,,Net 30,INR,REP000017,Meena Gupta,PO-403617,GST5
INV0002654,CUST000266,Wipro Hardware Limited,2024-12-02,2025-01-01,69126.91,3456.35,72583.26,72583.26,0.00,Paid,2025-01-22,Net 30,INR,REP000020,Geeta Gupta,PO-610578,GST5
INV0002655,CUST000266,Wipro Hardware Limited,2025-01-04,2025-02-03,38424.85,6916.47,45341.32,45341.32,0.00,Paid,2025-04-15,Net 30,INR,REP000044,Sunil Joshi,PO-336511,GST18
INV0002661,CUST000267,Mahindra Hardware Limited,2025-03-21,2025-05-20,49065.81,8831.85,57897.66,0.00,57897.66,Unpaid,,Net 60,INR,REP000047,Sanjay Joshi,PO-103450,GST18
